timestamp,open,high,low,close,volume_btc,volume_usd
2021-01-03 23:00:00,28584.28,28687.47,28585.65,28649.58,3708.8225,106256194.4
2021-01-04 00:00:00,28859.7,28966.59,28810.98,28869.9,4166.0983,120274829.64
2021-01-04 01:00:00,28887.65,28950.27,28857.34,28864.73,434.0459,12528614.68
2021-01-04 02:00:00,29093.13,29130.62,28987.79,29090.54,1682.4383,48943041.17
2021-01-04 03:00:00,28748.93,28788.54,28672.87,28709.49,3981.114,114295758.79
2021-01-04 04:00:00,28873.43,28854.32,28755.02,28827.47,2516.2234,72536363.92
2021-01-04 05:00:00,28761.6,28896.85,28725.19,28840.02,3504.9662,101083298.08
2021-01-04 06:00:00,28870.69,28890.06,28768.69,28796.9,2561.3475,73758875.79
2021-01-04 07:00:00,28781.49,28841.14,28788.54,28810.12,4893.29,140976251.29
2021-01-04 08:00:00,28489.81,28612.78,28509.97,28523.81,4687.3461,133700946.17
2021-01-04 09:00:00,28458.33,28650.49,28468.98,28492.48,1477.6117,42100815.31
2021-01-04 10:00:00,28589.51,28655.32,28493.59,28543.35,1990.8356,56825120.05
2021-01-04 11:00:00,28738.91,28777.88,28504.61,28754.27,2213.5954,63650322.22
2021-01-04 12:00:00,28641.7,28814.57,28577.13,28679.76,610.6012,17511896.05
2021-01-04 13:00:00,28539.6,28615.16,28410.03,28563.82,2079.9672,59411813.61
2021-01-04 14:00:00,28389.89,28507.18,28439.82,28492.16,3896.7543,111026952.81
2021-01-04 15:00:00,28574.36,28705.73,28530.98,28622.57,4249.7918,121639963.71
2021-01-04 16:00:00,28598.54,28788.46,28657.83,28669.62,4442.0505,127351893.64
2021-01-04 17:00:00,28578.29,28659.73,28577.59,28593.68,171.3391,4899215.19
2021-01-04 18:00:00,28705.14,28796.59,28581.44,28667.06,3965.1496,113669179.83
2021-01-04 19:00:00,28712.75,28718.73,28676.27,28680.97,2562.8757,73505770.75
2021-01-04 20:00:00,28892.32,28918.37,28751.35,28819.88,1110.1798,31995251.89
2021-01-04 21:00:00,28778.11,28930.5,28605.13,28718.72,2543.8506,73056126.44
2021-01-04 22:00:00,28641.36,28756.03,28597.21,28671.67,4236.8763,121478306.36
2021-01-04 23:00:00,28616.55,28625.21,28563.99,28615.46,2227.8219,63750137.63
2021-01-05 00:00:00,28404.21,28542.33,28315.68,28406.06,4953.2593,140702577.65
2021-01-05 01:00:00,28325.73,28505.57,28365.49,28448.12,3121.7476,88807842.45
2021-01-05 02:00:00,28415.9,28511.32,28328.15,28485.25,2499.842,71208623.94
2021-01-05 03:00:00,28476.45,28520.17,28336.97,28485.98,1544.9577,44009631.82
2021-01-05 04:00:00,28442.73,28502.34,28392.0,28452.57,154.1502,4385968.96
2021-01-05 05:00:00,28280.16,28370.35,28089.37,28251.21,3091.6869,87343901.87
2021-01-05 06:00:00,28217.93,28208.77,28124.95,28191.79,2929.7282,82594289.75
2021-01-05 07:00:00,28043.82,28321.01,28011.69,28143.48,2632.3903,74084635.76
2021-01-05 08:00:00,28059.66,28087.23,27960.68,28030.59,2734.7518,76656706.42
2021-01-05 09:00:00,28017.99,28080.1,27962.09,28007.99,4233.2596,118565072.18
2021-01-05 10:00:00,28099.56,28110.56,28020.89,28064.57,1652.6626,46381263.31
2021-01-05 11:00:00,28389.69,28377.08,28320.69,28329.24,2796.2443,79215485.78
2021-01-05 12:00:00,28345.87,28363.11,28310.24,28353.97,3431.7434,97303553.86
2021-01-05 13:00:00,28461.21,28397.03,28283.89,28390.48,1128.1127,32027667.26
2021-01-05 14:00:00,28329.43,28491.75,28341.07,28379.92,4631.6151,131444851.57
2021-01-05 15:00:00,28054.48,28166.37,27971.73,28107.64,3711.9004,104332773.61
2021-01-05 16:00:00,28128.02,28261.09,28090.68,28103.92,361.1475,10149658.49
2021-01-05 17:00:00,28091.65,28169.0,28073.8,28112.38,4339.0228,121980263.34
2021-01-05 18:00:00,28473.51,28466.23,28347.58,28458.62,4656.3637,132513681.54
2021-01-05 19:00:00,28544.57,28455.23,28405.86,28431.25,3988.9832,113411769.74
2021-01-05 20:00:00,28496.52,28484.66,28455.91,28474.11,2188.5005,62315614.88
2021-01-05 21:00:00,28481.25,28507.14,28442.99,28469.17,4972.4468,141561445.55
2021-01-05 22:00:00,28253.61,28339.65,28226.87,28302.82,709.7359,20087524.74
2021-01-05 23:00:00,28367.76,28528.85,28422.98,28464.54,2729.3686,77690226.31
2021-01-06 00:00:00,28567.41,28667.81,28458.66,28571.56,934.9149,26711976.99
2021-01-06 01:00:00,28745.77,28899.97,28613.33,28684.56,2252.8091,64620847.06
2021-01-06 02:00:00,28535.69,28595.6,28533.33,28554.14,4644.3791,132616236.09
2021-01-06 03:00:00,28777.5,28814.73,28604.16,28754.41,3991.8795,114784159.3
2021-01-06 04:00:00,28634.33,28690.58,28485.64,28552.87,3932.2015,112275629.34
2021-01-06 05:00:00,28716.92,28660.67,28544.11,28636.65,1833.8836,52516283.32
2021-01-06 06:00:00,28975.12,28961.33,28827.21,28950.29,4677.9239,135427236.04
2021-01-06 07:00:00,28816.71,28847.77,28495.55,28806.9,1904.4786,54862132.78
2021-01-06 08:00:00,28638.09,28959.95,28721.75,28725.34,295.8698,8498961.16
2021-01-06 09:00:00,28703.43,28753.98,28617.19,28739.65,3225.2262,92691875.23
2021-01-06 10:00:00,28651.21,28766.18,28580.21,28667.3,1876.9733,53807761.98
2021-01-06 11:00:00,28396.55,28472.71,28360.04,28445.04,853.252,24270782.34
2021-01-06 12:00:00,28468.93,28543.25,28303.33,28454.79,4679.8245,133163410.38
2021-01-06 13:00:00,28411.86,28376.29,28268.04,28303.65,3222.4737,91207765.2
2021-01-06 14:00:00,28456.79,28393.96,28328.23,28370.67,4708.5955,133586013.36
2021-01-06 15:00:00,28254.02,28329.4,28213.16,28240.25,2956.5955,83494990.26
2021-01-06 16:00:00,28503.46,28499.7,28443.5,28459.1,412.9319,11751671.27
2021-01-06 17:00:00,28306.34,28449.14,28320.56,28347.65,246.7085,6993605.92
2021-01-06 18:00:00,28384.87,28457.65,28169.31,28302.0,4512.751,127719872.61
2021-01-06 19:00:00,28328.35,28503.9,28376.36,28417.12,289.7669,8234340.29
2021-01-06 20:00:00,28293.79,28352.04,28216.42,28242.23,3114.3614,87956514.73
2021-01-06 21:00:00,28302.38,28289.51,28259.57,28274.35,1560.0815,44110290.74
2021-01-06 22:00:00,28416.12,28523.42,28439.65,28459.14,3469.5249,98739708.56
2021-01-06 23:00:00,28218.62,28282.49,28068.31,28230.41,1495.1399,42208406.6
2021-01-07 00:00:00,28192.37,28326.42,28207.29,28256.47,282.3886,7979305.31
2021-01-07 01:00:00,28231.41,28312.39,28234.84,28293.18,3681.1085,104150282.09
2021-01-07 02:00:00,28313.4,28499.05,28281.29,28403.79,1623.4229,46111355.82
2021-01-07 03:00:00,28271.45,28327.14,28130.34,28228.12,2798.9147,79008088.06
2021-01-07 04:00:00,28109.35,28054.38,27944.22,28041.75,3891.9425,109136860.72
2021-01-07 05:00:00,27993.37,28261.05,28112.38,28114.93,3543.8342,99634635.84
2021-01-07 06:00:00,28260.2,28189.89,27981.35,28156.67,1807.9984,50907222.98
2021-01-07 07:00:00,28191.26,28194.83,28154.31,28191.94,3764.3506,106124346.28
2021-01-07 08:00:00,28257.15,28313.18,28093.69,28240.78,4635.8369,130919627.87
2021-01-07 09:00:00,28061.87,28183.34,28029.16,28144.75,3088.8755,86935637.75
2021-01-07 10:00:00,28251.87,28296.48,28112.4,28177.44,3547.1797,99950430.68
2021-01-07 11:00:00,28230.03,28225.25,28078.8,28218.73,4342.9499,122552515.68
2021-01-07 12:00:00,28181.98,28206.99,28024.01,28117.94,4233.839,119046815.53
2021-01-07 13:00:00,28449.54,28473.66,28325.22,28380.24,1822.8465,51732830.16
2021-01-07 14:00:00,28523.43,28500.62,28356.0,28447.48,4959.3329,141080535.77
2021-01-07 15:00:00,28241.37,28320.67,28261.62,28278.03,239.9734,6785976.07
2021-01-07 16:00:00,28359.06,28474.03,28361.96,28370.86,4934.8671,140006446.55
2021-01-07 17:00:00,28198.06,28359.07,28203.28,28232.6,1305.386,36854441.86
2021-01-07 18:00:00,28394.45,28358.06,28277.68,28343.71,2258.1415,64004107.03
2021-01-07 19:00:00,28526.88,28532.12,28444.07,28507.9,4430.0748,126292145.52
2021-01-07 20:00:00,28451.63,28399.62,28368.33,28390.92,1297.2113,36829027.52
2021-01-07 21:00:00,28591.17,28739.65,28498.55,28527.68,1201.43,34274010.41
2021-01-07 22:00:00,28487.81,28629.53,28525.49,28586.56,3251.2329,92941558.8
2021-01-07 23:00:00,28781.6,28834.89,28688.14,28704.06,3556.7076,102091938.16
2021-01-08 00:00:00,29031.39,28986.43,28905.27,28976.29,136.6064,3958344.69
2021-01-08 01:00:00,28919.36,29030.26,28935.66,28940.73,2307.1768,66771387.47
2021-01-08 02:00:00,28851.84,28876.05,28824.28,28831.67,2496.634,71982114.97
2021-01-08 03:00:00,28696.33,28855.84,28680.9,28703.43,1431.9925,41103101.78
2021-01-08 04:00:00,28621.57,28664.39,28434.88,28586.35,2775.9376,79353927.59
2021-01-08 05:00:00,28554.11,28630.2,28563.98,28575.33,857.4303,24501353.76
2021-01-08 06:00:00,28651.49,28654.68,28537.81,28624.07,1685.6684,48250697.37
2021-01-08 07:00:00,28667.53,28720.53,28643.93,28663.67,3594.8722,103042245.38
2021-01-08 08:00:00,28757.35,28799.54,28761.65,28782.22,4381.554,126110871.29
2021-01-08 09:00:00,28795.04,28790.82,28773.81,28784.1,2987.9569,86005637.04
2021-01-08 10:00:00,29150.23,29041.09,28988.17,28993.29,466.7382,13532276.66
2021-01-08 11:00:00,28915.22,29085.99,28930.62,28954.92,3425.8548,99195358.9
2021-01-08 12:00:00,29334.06,29447.2,29264.27,29348.73,4498.2293,132017335.26
2021-01-08 13:00:00,29401.21,29565.91,29311.13,29440.55,2571.1388,75695731.95
2021-01-08 14:00:00,29281.35,29334.07,29256.83,29314.37,2519.0906,73845556.56
2021-01-08 15:00:00,29204.98,29221.85,29078.85,29157.41,4957.9265,144560286.73
2021-01-08 16:00:00,29269.59,29282.01,29162.37,29227.75,3217.8592,94050770.75
2021-01-08 17:00:00,29194.75,29250.2,29181.52,29195.09,4049.5416,118226730.45
2021-01-08 18:00:00,29359.46,29555.46,29231.88,29299.32,3267.8181,95744835.01
2021-01-08 19:00:00,29415.25,29481.16,29305.79,29368.64,1182.4869,34728035.57
2021-01-08 20:00:00,29348.42,29453.35,29288.58,29357.95,1491.9831,43801564.43
2021-01-08 21:00:00,29143.97,29254.14,29158.27,29233.65,3361.9582,98282305.77
2021-01-08 22:00:00,29060.37,29196.47,28916.75,29012.23,2334.7485,67736252.74
2021-01-08 23:00:00,28957.28,29020.07,28913.71,28947.45,2081.3042,60248457.32
2021-01-09 00:00:00,29072.7,29094.59,29069.89,29071.41,210.0146,6105419.1
2021-01-09 01:00:00,29075.4,29196.58,29081.41,29102.53,4433.4084,129023389.07
2021-01-09 02:00:00,28964.33,28922.81,28758.43,28921.26,4434.0392,128237983.66
2021-01-09 03:00:00,28966.47,28975.36,28796.79,28946.3,2358.7585,68277330.16
2021-01-09 04:00:00,28988.33,29051.28,28978.22,29002.07,3533.6221,102482345.53
2021-01-09 05:00:00,28803.13,28897.5,28858.94,28873.9,971.3148,28045645.94
2021-01-09 06:00:00,28957.81,28985.42,28788.2,28896.09,2568.674,74224640.17
2021-01-09 07:00:00,28939.47,29016.49,28701.16,28904.5,2250.4416,65047894.52
2021-01-09 08:00:00,28754.0,28765.79,28695.2,28739.32,3317.4065,95339996.39
2021-01-09 09:00:00,28637.75,28815.93,28757.29,28790.73,2401.2649,69134169.02
2021-01-09 10:00:00,28869.27,28890.0,28842.33,28871.46,2542.328,73400712.18
2021-01-09 11:00:00,29013.8,29070.4,29012.7,29027.8,1548.991,44963806.69
2021-01-09 12:00:00,29144.65,29185.58,29054.07,29180.75,337.2735,9841894.66
2021-01-09 13:00:00,29023.46,28979.8,28921.19,28979.74,4593.4262,133116314.22
2021-01-09 14:00:00,28885.09,28947.4,28760.95,28843.85,159.935,4613140.49
2021-01-09 15:00:00,28943.4,29049.66,28914.04,28918.13,1478.4897,42755160.3
2021-01-09 16:00:00,29052.6,29123.54,28870.71,28992.42,2293.2928,66488110.47
2021-01-09 17:00:00,29007.65,29067.96,28885.73,29067.08,1663.5525,48354619.71
2021-01-09 18:00:00,29600.14,29688.23,29491.09,29627.02,2804.3976,83085946.54
2021-01-09 19:00:00,29716.03,29739.31,29679.52,29711.59,2361.9038,70175917.27
2021-01-09 20:00:00,29843.12,29916.37,29877.44,29880.29,1351.8336,40393175.44
2021-01-09 21:00:00,30066.48,30083.11,30003.89,30022.82,531.2986,15951081.8
2021-01-09 22:00:00,30089.14,30130.73,30087.29,30120.6,773.9228,23311019.74
2021-01-09 23:00:00,30151.21,30245.74,29891.62,30073.12,2482.9683,74670603.2
2021-01-10 00:00:00,30131.02,30274.64,30112.72,30187.24,4245.1331,128148861.58
2021-01-10 01:00:00,30198.81,30151.47,29986.89,30070.59,593.1306,17835789.1
2021-01-10 02:00:00,30156.89,30281.91,30034.82,30034.99,3418.3113,102668940.26
2021-01-10 03:00:00,29956.42,30068.83,29956.62,29962.1,3981.2466,119286505.49
2021-01-10 04:00:00,30043.08,30021.24,29868.56,29974.36,1456.1842,43648195.16
2021-01-10 05:00:00,30296.98,30440.99,30188.23,30321.27,3374.3735,102315279.55
2021-01-10 06:00:00,30099.05,30056.07,30016.59,30038.18,3464.6239,104070988.71
2021-01-10 07:00:00,30130.64,30327.65,30068.98,30141.25,3568.1844,107549528.85
2021-01-10 08:00:00,29821.34,29936.8,29865.56,29898.2,4464.9645,133494408.57
2021-01-10 09:00:00,29616.9,29941.71,29826.99,29827.65,2052.7777,61229538.65
2021-01-10 10:00:00,29973.94,30073.25,29971.68,29990.06,1294.0768,38809434.75
2021-01-10 11:00:00,30016.44,30059.34,29937.77,29999.69,2764.8399,82944351.38
2021-01-10 12:00:00,29917.42,29845.8,29810.63,29838.03,406.487,12128774.03
2021-01-10 13:00:00,29733.5,29778.84,29679.53,29731.32,1736.2126,51619888.21
2021-01-10 14:00:00,29892.18,29905.67,29751.67,29832.34,4427.8031,132091750.27
2021-01-10 15:00:00,29696.42,29808.59,29714.91,29723.4,2707.082,80463688.55
2021-01-10 16:00:00,29735.5,29862.47,29639.73,29755.57,2239.709,66643821.41
2021-01-10 17:00:00,29825.09,29842.16,29697.76,29762.35,1401.8512,41722387.41
2021-01-10 18:00:00,29519.15,29763.64,29380.66,29665.39,1326.8409,39361246.08
2021-01-10 19:00:00,29984.17,30117.44,29938.91,29983.39,1259.3989,37761049.29
2021-01-10 20:00:00,30054.37,30091.64,30075.03,30078.43,4163.245,125223855.1
2021-01-10 21:00:00,29854.88,29877.61,29761.7,29773.86,4926.5998,146683894.96
2021-01-10 22:00:00,29770.13,29818.15,29624.58,29801.62,2720.5123,81075668.02
2021-01-10 23:00:00,29733.69,29837.18,29651.78,29703.01,491.1837,14589633.75
2021-01-11 00:00:00,29884.58,29904.77,29782.14,29829.61,3780.0913,112758632.08
2021-01-11 01:00:00,29622.71,29861.66,29564.93,29711.4,4397.5667,130657872.86
2021-01-11 02:00:00,29686.08,29751.93,29661.87,29694.36,4663.018,138465324.43
2021-01-11 03:00:00,29743.63,29812.07,29725.87,29769.33,3180.9992,94696226.93
2021-01-11 04:00:00,29954.78,29944.45,29827.69,29898.2,2583.7161,77248456.56
2021-01-11 05:00:00,29758.89,29863.37,29647.45,29718.77,3140.5838,93334273.42
2021-01-11 06:00:00,29655.22,29715.33,29508.12,29669.06,163.4585,4849660.57
2021-01-11 07:00:00,29536.6,29716.92,29485.31,29598.6,3311.5574,98017477.0
2021-01-11 08:00:00,29563.17,29557.8,29424.55,29501.92,3577.2673,105536240.91
2021-01-11 09:00:00,29758.31,29833.68,29749.58,29762.34,3637.9487,108273857.55
2021-01-11 10:00:00,29726.08,29823.15,29777.3,29822.6,2859.0517,85264366.39
2021-01-11 11:00:00,29543.77,29684.21,29634.11,29634.59,3530.2174,104616543.78
2021-01-11 12:00:00,29796.65,29859.4,29666.33,29770.59,3230.2787,96167308.78
2021-01-11 13:00:00,30009.71,30134.14,30086.1,30086.48,666.0893,20040281.75
2021-01-11 14:00:00,30354.28,30311.51,30192.77,30241.8,4501.9972,136148485.36
2021-01-11 15:00:00,29955.81,30016.48,29935.83,30012.05,3151.3648,94578932.69
2021-01-11 16:00:00,29939.37,30060.8,29883.83,29939.39,3666.1924,109763566.37
2021-01-11 17:00:00,30138.63,30191.04,30097.05,30129.04,1780.1488,53634181.6
2021-01-11 18:00:00,29978.64,30046.05,29851.97,30022.44,4604.2736,138231511.37
2021-01-11 19:00:00,29954.27,30128.39,29960.0,30089.06,2562.8173,77112759.36
2021-01-11 20:00:00,30217.13,30208.58,30152.78,30205.6,3427.1294,103518495.03
2021-01-11 21:00:00,30020.31,30069.24,30051.95,30065.61,4765.6921,143283423.37
2021-01-11 22:00:00,30063.66,30137.35,29930.32,30056.66,4588.8055,137924156.9
2021-01-11 23:00:00,29562.32,29621.98,29499.06,29569.55,3259.514,96382361.07
2021-01-12 00:00:00,29433.59,29431.9,29215.67,29418.1,912.1328,26833211.24
2021-01-12 01:00:00,29472.72,29448.26,29288.05,29380.95,4757.7853,139788233.73
2021-01-12 02:00:00,29165.75,29232.74,29168.02,29197.64,4922.2649,143718523.13
2021-01-12 03:00:00,29408.35,29473.63,29278.15,29435.95,606.6438,17857138.98
2021-01-12 04:00:00,29128.1,29236.4,29146.77,29225.47,2306.4586,67407328.06
2021-01-12 05:00:00,29149.78,29174.13,29099.94,29161.16,2786.4523,81256189.26
2021-01-12 06:00:00,29204.15,29224.46,29157.8,29180.23,551.1995,16084127.37
2021-01-12 07:00:00,29362.09,29422.87,29365.17,29390.51,1029.4318,30255523.56
2021-01-12 08:00:00,29203.81,29213.68,29154.2,29179.51,2734.7564,79798840.61
2021-01-12 09:00:00,29338.79,29522.55,29276.54,29349.21,4819.1383,141437894.51
2021-01-12 10:00:00,29274.27,29433.46,29327.36,29350.71,236.2689,6934659.47
2021-01-12 11:00:00,29224.89,29273.31,29172.97,29206.67,4570.9711,133502844.63
2021-01-12 12:00:00,29262.1,29324.29,29155.67,29274.15,4503.18,131826780.3
2021-01-12 13:00:00,29310.48,29313.69,29213.24,29303.29,4300.1753,126009281.23
2021-01-12 14:00:00,29182.22,29249.67,29156.49,29215.35,1949.9996,56969914.8
2021-01-12 15:00:00,29187.24,29237.59,29130.24,29225.54,2505.0353,73211020.62
2021-01-12 16:00:00,29178.42,29273.34,29150.59,29169.24,2077.6137,60602411.77
2021-01-12 17:00:00,29172.33,29216.06,29118.64,29185.8,4743.1723,138433255.71
2021-01-12 18:00:00,29383.4,29287.87,29236.22,29282.42,2654.618,77733638.29
2021-01-12 19:00:00,29561.78,29606.91,29491.75,29514.63,495.0018,14609795.1
2021-01-12 20:00:00,29363.94,29352.49,29303.23,29331.96,1442.8932,42322890.98
2021-01-12 21:00:00,29634.27,29655.6,29439.21,29644.79,2363.9627,70079186.73
2021-01-12 22:00:00,29236.5,29383.1,29348.86,29355.45,4772.4241,140096641.97
2021-01-12 23:00:00,29285.79,29341.41,29278.8,29333.17,2887.8603,84710093.9
2021-01-13 00:00:00,29381.37,29420.27,29248.08,29419.45,3510.7559,103284522.02
2021-01-13 01:00:00,29444.59,29512.64,29384.72,29460.79,533.7473,15724614.43
2021-01-13 02:00:00,29367.1,29435.24,29273.3,29369.06,4398.8878,129191207.17
2021-01-13 03:00:00,29377.0,29426.39,29254.5,29338.5,2741.1893,80422381.23
2021-01-13 04:00:00,29282.17,29388.39,29229.7,29266.18,4614.0192,135034718.02
2021-01-13 05:00:00,29247.59,29256.95,29089.28,29179.94,2282.8358,66613005.74
2021-01-13 06:00:00,29285.61,29319.21,29273.6,29303.89,3447.1116,101013794.61
2021-01-13 07:00:00,29371.3,29365.29,29336.24,29356.2,2407.1091,70663586.87
2021-01-13 08:00:00,29274.62,29278.31,29199.13,29254.5,798.5339,23360707.34
2021-01-13 09:00:00,29400.53,29593.76,29287.91,29386.09,1433.0449,42111579.11
2021-01-13 10:00:00,29506.69,29570.26,29248.36,29431.24,429.5607,12642503.91
2021-01-13 11:00:00,29598.36,29647.17,29538.88,29550.85,2257.3051,66705293.79
2021-01-13 12:00:00,29565.66,29683.53,29560.35,29643.88,3281.7736,97284517.31
2021-01-13 13:00:00,29514.26,29689.94,29490.6,29521.01,1294.1853,38205657.82
2021-01-13 14:00:00,29437.5,29524.64,29371.6,29438.33,2502.9015,73681229.98
2021-01-13 15:00:00,29675.47,29715.65,29445.09,29548.32,2348.9693,69408100.97
2021-01-13 16:00:00,29618.95,29724.32,29595.1,29638.5,2713.7604,80431783.68
2021-01-13 17:00:00,29577.17,29656.63,29600.24,29635.4,1004.4649,29767719.2
2021-01-13 18:00:00,29678.78,29766.1,29544.93,29652.79,2716.522,80552447.2
2021-01-13 19:00:00,29871.88,29843.53,29768.97,29842.22,1884.6072,56240859.51
2021-01-13 20:00:00,29749.56,29788.42,29572.45,29753.95,1501.6051,44678680.16
2021-01-13 21:00:00,29822.2,29849.19,29790.74,29835.34,2971.3119,88650101.03
2021-01-13 22:00:00,29861.74,29869.01,29714.86,29805.18,825.3803,24600607.84
